transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday,purchase_level
T0005482,C019800,26-35,Male,New York,Returning,P1011,Electronics,413.46,35,268.75,1,268.75,Credit Card,30-11-25,15,1,0,Medium
T0005483,C034915,56+,Male,Phoenix,Returning,P2919,Sports,233.29,20,186.63,2,373.26,Debit Card,26-11-25,4,0,0,Medium
T0005484,C030211,36-45,Other,San Francisco,Returning,P1531,Electronics,733.32,35,476.66,1,476.66,Gift Card,27-11-25,9,0,0,Medium
T0005485,C026268,36-45,Other,Houston,VIP,P5086,Accessories,193.27,40,115.96,1,115.96,Mobile Wallet,28-11-25,10,0,1,Low
T0005486,C027096,56+,Other,Dallas,New,P4868,Groceries,113.72,60,45.49,1,45.49,Credit Card,25-11-25,16,0,0,Low
T0005487,C015636,18-25,Male,Phoenix,Returning,P9419,Groceries,128.8,50,64.4,1,64.4,Credit Card,29-11-25,1,1,0,Low
T0005488,C015971,46-55,Male,Seattle,Loyal,P5990,Electronics,874.26,15,743.12,1,743.12,PayPal,30-11-25,3,1,0,High
T0005489,C010422,36-45,Other,Phoenix,Returning,P9980,Books,82.54,35,53.65,1,53.65,Cash,27-11-25,0,0,0,Low
T0005490,C031613,46-55,Other,Los Angeles,Returning,P1370,Clothing,211.61,5,201.03,1,201.03,Cash,28-11-25,21,0,1,Medium
T0005491,C025154,56+,Other,Atlanta,Returning,P4903,Books,119.2,50,59.6,1,59.6,Credit Card,26-11-25,20,0,0,Low
T0005492,C004330,36-45,Male,New York,Returning,P8790,Electronics,1280.55,30,896.38,1,896.38,Gift Card,01-12-25,5,0,0,High
T0005493,C022330,18-25,Male,Atlanta,Returning,P4214,Accessories,171.09,40,102.65,1,102.65,Debit Card,29-11-25,7,1,0,Low
T0005494,C013648,36-45,Female,Chicago,New,P7573,Books,103.65,35,67.37,2,134.74,Gift Card,28-11-25,14,0,1,Low
T0005495,C028256,26-35,Other,Atlanta,Loyal,P2084,Beauty,50.36,30,35.25,1,35.25,Credit Card,29-11-25,12,1,0,Low
T0005496,C028532,36-45,Other,Dallas,Returning,P1092,Books,56.39,50,28.2,1,28.2,PayPal,30-11-25,12,1,0,Low
T0005497,C022427,26-35,Male,Atlanta,Returning,P2298,Footwear,230.49,40,138.29,1,138.29,Credit Card,25-11-25,15,0,0,Low
T0005498,C015477,36-45,Other,Los Angeles,Returning,P9955,Toys,51.32,25,38.49,2,76.98,Debit Card,24-11-25,19,0,0,Low
T0005499,C011344,18-25,Male,Atlanta,Loyal,P1811,Sports,51.66,25,38.74,2,77.48,Debit Card,24-11-25,7,0,0,Low
T0005500,C005105,56+,Other,Chicago,Returning,P2889,Books,50.67,25,38,2,76,Cash,24-11-25,15,0,0,Low
T0005501,C031892,56+,Other,Atlanta,Loyal,P7956,Clothing,117.97,10,106.17,2,212.34,PayPal,28-11-25,20,0,1,Medium
T0005502,C007493,46-55,Other,Miami,VIP,P3362,Clothing,228.6,35,148.59,1,148.59,Debit Card,01-12-25,7,0,0,Low
T0005503,C030338,56+,Female,Seattle,Returning,P3547,Books,66.31,40,39.79,2,79.58,Credit Card,25-11-25,7,0,0,Low
T0005504,C021324,46-55,Other,Houston,Returning,P7691,Home & Kitchen,51.67,25,38.75,3,116.25,Cash,27-11-25,10,0,0,Low
T0005505,C006400,26-35,Male,San Francisco,Loyal,P1205,Groceries,184.23,20,147.38,1,147.38,Credit Card,28-11-25,8,0,1,Low
T0005506,C029178,26-35,Other,New York,Returning,P2396,Books,104,25,78,1,78,Debit Card,27-11-25,23,0,0,Low
T0005507,C011546,46-55,Other,San Francisco,Loyal,P6547,Groceries,19.58,20,15.66,1,15.66,Debit Card,24-11-25,4,0,0,Low
T0005508,C020188,46-55,Other,Chicago,New,P7014,Beauty,71.18,35,46.27,1,46.27,Credit Card,26-11-25,14,0,0,Low
T0005509,C026595,56+,Female,Atlanta,Loyal,P2771,Electronics,1615.99,60,646.4,1,646.4,Cash,28-11-25,3,0,1,High
T0005510,C004562,18-25,Male,New York,VIP,P9469,Beauty,53.3,30,37.31,1,37.31,Debit Card,27-11-25,15,0,0,Low
T0005511,C007127,18-25,Female,Chicago,Loyal,P8165,Books,116.99,30,81.89,1,81.89,Credit Card,24-11-25,8,0,0,Low
T0005512,C024833,36-45,Female,Miami,VIP,P8377,Clothing,137.8,5,130.91,1,130.91,Cash,28-11-25,19,0,1,Low
T0005513,C021458,56+,Other,Seattle,VIP,P7363,Home & Kitchen,852.86,10,767.57,1,767.57,Gift Card,28-11-25,22,0,1,High
T0005514,C032395,46-55,Other,Chicago,Loyal,P7616,Accessories,260.5,25,195.38,1,195.38,PayPal,27-11-25,14,0,0,Low
T0005515,C004030,18-25,Female,Los Angeles,Returning,P8985,Groceries,65.12,35,42.33,1,42.33,Cash,25-11-25,13,0,0,Low
T0005516,C005934,36-45,Female,Dallas,New,P5926,Toys,212.11,35,137.87,2,275.74,Cash,29-11-25,23,1,0,Medium
T0005517,C014262,18-25,Male,San Francisco,Returning,P6464,Groceries,97.7,35,63.5,1,63.5,Debit Card,30-11-25,19,1,0,Low
T0005518,C009105,56+,Female,New York,Returning,P2815,Footwear,233.46,40,140.08,1,140.08,Mobile Wallet,27-11-25,3,0,0,Low
T0005519,C000013,18-25,Other,Los Angeles,Loyal,P4520,Sports,247.99,15,210.79,1,210.79,Debit Card,30-11-25,19,1,0,Medium
T0005520,C009616,46-55,Female,Atlanta,Returning,P5438,Books,119.7,15,101.74,1,101.74,Mobile Wallet,25-11-25,22,0,0,Low
T0005521,C009780,46-55,Female,Los Angeles,Returning,P6610,Beauty,59.59,25,44.69,1,44.69,Mobile Wallet,26-11-25,4,0,0,Low
T0005522,C029687,36-45,Female,Dallas,Returning,P9761,Toys,63.1,20,50.48,2,100.96,Cash,01-12-25,5,0,0,Low
T0005523,C034817,18-25,Female,San Francisco,Loyal,P3253,Clothing,22.64,25,16.98,1,16.98,Credit Card,26-11-25,10,0,0,Low
T0005524,C019104,36-45,Female,Atlanta,New,P8511,Clothing,263.75,25,197.81,1,197.81,Gift Card,28-11-25,23,0,1,Low
T0005525,C025558,46-55,Male,San Francisco,New,P4623,Clothing,64,20,51.2,1,51.2,Cash,26-11-25,17,0,0,Low
T0005526,C029306,26-35,Female,Los Angeles,Returning,P3197,Accessories,130.84,15,111.21,1,111.21,Cash,29-11-25,1,1,0,Low
T0005527,C012824,36-45,Female,Atlanta,VIP,P4404,Footwear,96.03,30,67.22,1,67.22,PayPal,30-11-25,9,1,0,Low
T0005528,C013479,46-55,Male,New York,Returning,P8505,Clothing,294.19,25,220.64,2,441.28,Mobile Wallet,30-11-25,9,1,0,Medium
T0005529,C020749,56+,Other,Miami,Returning,P8298,Clothing,258.85,40,155.31,2,310.62,PayPal,27-11-25,14,0,0,Medium
T0005530,C019644,26-35,Female,Los Angeles,New,P7897,Books,91.15,50,45.58,2,91.16,Mobile Wallet,01-12-25,0,0,0,Low
T0005531,C019959,36-45,Female,Chicago,New,P4584,Footwear,154.2,20,123.36,1,123.36,Credit Card,30-11-25,7,1,0,Low
T0005532,C028491,26-35,Other,Los Angeles,Returning,P3703,Home & Kitchen,32.94,20,26.35,3,79.05,PayPal,27-11-25,3,0,0,Low
T0005533,C022562,36-45,Male,Phoenix,VIP,P7650,Home & Kitchen,1162.23,40,697.34,2,1394.68,Debit Card,26-11-25,10,0,0,High
T0005534,C005852,46-55,Male,Los Angeles,Returning,P9802,Footwear,95.06,25,71.3,1,71.3,Cash,30-11-25,9,1,0,Low
T0005535,C000533,18-25,Female,Los Angeles,VIP,P7586,Sports,58.14,15,49.42,1,49.42,Gift Card,30-11-25,19,1,0,Low
T0005536,C033452,56+,Other,Houston,Returning,P3816,Accessories,196.34,25,147.26,1,147.26,Mobile Wallet,28-11-25,4,0,1,Low
T0005537,C026490,26-35,Male,Houston,New,P2990,Toys,90.82,35,59.03,2,118.06,Credit Card,24-11-25,15,0,0,Low
T0005538,C008360,18-25,Female,Atlanta,New,P5602,Groceries,189.09,50,94.54,1,94.54,Mobile Wallet,29-11-25,0,1,0,Low
T0005539,C019280,46-55,Female,Los Angeles,Returning,P7305,Books,8.14,20,6.51,1,6.51,Credit Card,25-11-25,10,0,0,Low
T0005540,C004091,18-25,Male,Phoenix,Returning,P2927,Electronics,2450.29,40,1470.17,1,1470.17,Credit Card,24-11-25,21,0,0,High
T0005541,C024198,46-55,Female,Dallas,Returning,P2047,Home & Kitchen,714.39,40,428.63,1,428.63,Debit Card,24-11-25,12,0,0,Medium
T0005542,C003482,56+,Other,New York,Returning,P1340,Footwear,125.94,20,100.75,1,100.75,Cash,27-11-25,20,0,0,Low
T0005543,C000056,26-35,Other,Houston,Loyal,P7374,Toys,261.75,30,183.22,1,183.22,Debit Card,01-12-25,18,0,0,Low
T0005544,C023544,26-35,Other,Chicago,Returning,P6599,Footwear,163.47,30,114.43,1,114.43,Debit Card,28-11-25,18,0,1,Low
T0005545,C007190,26-35,Female,New York,Loyal,P1157,Groceries,108.85,10,97.96,1,97.96,Credit Card,28-11-25,4,0,1,Low
T0005546,C018495,26-35,Other,Los Angeles,New,P9806,Toys,51.38,25,38.54,1,38.54,Credit Card,25-11-25,12,0,0,Low
T0005547,C002044,26-35,Female,Miami,New,P3943,Home & Kitchen,1059.37,50,529.68,1,529.68,Gift Card,28-11-25,12,0,1,High
T0005548,C015417,18-25,Male,New York,Returning,P6727,Clothing,265.92,20,212.74,1,212.74,Credit Card,28-11-25,2,0,1,Medium
T0005549,C028293,56+,Female,Houston,Loyal,P8505,Footwear,270.53,20,216.42,3,649.26,PayPal,29-11-25,9,1,0,High
T0005550,C025839,46-55,Other,Atlanta,Returning,P3759,Electronics,1856.11,25,1392.08,1,1392.08,Mobile Wallet,28-11-25,2,0,1,High
T0005551,C020849,46-55,Male,Dallas,New,P7494,Home & Kitchen,260.28,30,182.2,1,182.2,Credit Card,24-11-25,21,0,0,Low
T0005552,C025087,46-55,Female,Phoenix,New,P7921,Beauty,116.24,20,92.99,1,92.99,Mobile Wallet,27-11-25,14,0,0,Low
T0005553,C026610,56+,Female,Dallas,VIP,P8555,Electronics,365.99,5,347.69,1,347.69,PayPal,28-11-25,12,0,1,Medium
T0005554,C025007,36-45,Male,Miami,VIP,P8740,Sports,363.06,20,290.45,1,290.45,Debit Card,25-11-25,19,0,0,Medium
T0005555,C028521,18-25,Male,Atlanta,Returning,P5695,Accessories,113.46,35,73.75,2,147.5,PayPal,01-12-25,12,0,0,Low
T0005556,C013843,26-35,Other,Miami,New,P6430,Home & Kitchen,375.77,20,300.62,1,300.62,PayPal,01-12-25,18,0,0,Medium
T0005557,C011365,56+,Male,Chicago,New,P7876,Clothing,248.38,25,186.28,4,745.12,Credit Card,26-11-25,2,0,0,High
T0005558,C031122,18-25,Other,Atlanta,Loyal,P6260,Home & Kitchen,1182.51,30,827.76,1,827.76,Gift Card,24-11-25,19,0,0,High
T0005559,C009115,26-35,Male,Miami,VIP,P9269,Groceries,79.05,5,75.1,2,150.2,Credit Card,27-11-25,7,0,0,Low
T0005560,C012336,18-25,Male,New York,Returning,P7757,Toys,240.36,40,144.22,3,432.66,Gift Card,24-11-25,0,0,0,Medium
T0005561,C025205,56+,Other,Los Angeles,Returning,P1044,Footwear,72.24,5,68.63,1,68.63,PayPal,25-11-25,5,0,0,Low
T0005562,C023612,18-25,Other,Los Angeles,New,P5075,Toys,163.38,25,122.54,1,122.54,Mobile Wallet,29-11-25,1,1,0,Low
T0005563,C027344,56+,Male,Houston,New,P4366,Toys,169.85,15,144.37,4,577.48,Mobile Wallet,29-11-25,10,1,0,High
T0005564,C010111,46-55,Male,New York,New,P6687,Home & Kitchen,1068.65,40,641.19,1,641.19,Credit Card,28-11-25,16,0,1,High
T0005565,C018906,26-35,Other,San Francisco,Returning,P8123,Groceries,52.07,10,46.86,2,93.72,Mobile Wallet,28-11-25,4,0,1,Low
T0005566,C008228,46-55,Other,Chicago,Returning,P4299,Footwear,50.55,40,30.33,1,30.33,Debit Card,24-11-25,17,0,0,Low
T0005567,C008801,56+,Other,San Francisco,New,P5128,Footwear,141.96,20,113.57,1,113.57,PayPal,24-11-25,8,0,0,Low
T0005568,C000761,26-35,Other,Miami,Loyal,P4566,Toys,226.4,25,169.8,1,169.8,Cash,30-11-25,6,1,0,Low
T0005569,C004702,26-35,Other,Miami,Returning,P8277,Sports,46.68,15,39.68,4,158.72,Cash,25-11-25,1,0,0,Low
T0005570,C001030,36-45,Male,Dallas,Returning,P7113,Accessories,81.59,35,53.03,1,53.03,Gift Card,26-11-25,23,0,0,Low
T0005571,C009437,46-55,Female,Chicago,New,P3733,Groceries,13.85,15,11.77,1,11.77,PayPal,26-11-25,4,0,0,Low
T0005572,C031897,56+,Female,Los Angeles,Returning,P4777,Sports,307.94,10,277.15,1,277.15,PayPal,30-11-25,4,1,0,Medium
T0005573,C028622,36-45,Male,Los Angeles,New,P4160,Books,99.87,60,39.95,1,39.95,Debit Card,24-11-25,14,0,0,Low
T0005574,C008899,46-55,Other,Houston,New,P7960,Books,35.65,25,26.74,2,53.48,PayPal,27-11-25,10,0,0,Low
T0005575,C005549,36-45,Female,Dallas,Loyal,P8415,Electronics,223.86,30,156.7,1,156.7,PayPal,24-11-25,21,0,0,Low
T0005576,C008993,56+,Other,Dallas,Returning,P2527,Toys,61.18,20,48.94,1,48.94,PayPal,26-11-25,5,0,0,Low
T0005577,C027254,36-45,Male,Los Angeles,New,P8322,Footwear,56.8,25,42.6,1,42.6,Gift Card,30-11-25,0,1,0,Low
T0005578,C029887,46-55,Other,Seattle,New,P5610,Home & Kitchen,675.32,20,540.26,2,1080.52,Cash,01-12-25,8,0,0,High
T0005579,C027899,36-45,Other,Phoenix,New,P7050,Footwear,190.04,40,114.02,1,114.02,Mobile Wallet,29-11-25,19,1,0,Low
T0005580,C011784,18-25,Other,Phoenix,New,P1066,Footwear,108.42,30,75.89,1,75.89,Debit Card,28-11-25,22,0,1,Low
T0005581,C029780,26-35,Male,Chicago,Returning,P4773,Clothing,255.83,40,153.5,1,153.5,Gift Card,25-11-25,7,0,0,Low
T0005582,C033386,56+,Female,Atlanta,Loyal,P4641,Footwear,161.47,15,137.25,1,137.25,Debit Card,01-12-25,11,0,0,Low
T0005583,C027796,56+,Other,Dallas,New,P6530,Electronics,2427.33,20,1941.86,1,1941.86,PayPal,24-11-25,10,0,0,High
T0005584,C029495,18-25,Male,New York,Returning,P9058,Sports,155.22,50,77.61,1,77.61,Mobile Wallet,28-11-25,16,0,1,Low
T0005585,C025213,36-45,Female,Atlanta,Returning,P2349,Books,76.59,25,57.44,1,57.44,Debit Card,30-11-25,0,1,0,Low
T0005586,C023286,36-45,Male,Seattle,Returning,P9064,Footwear,284.56,25,213.42,1,213.42,Cash,24-11-25,15,0,0,Medium
T0005587,C014795,46-55,Other,Seattle,New,P8519,Footwear,90.51,20,72.41,1,72.41,Cash,26-11-25,6,0,0,Low
T0005588,C012177,36-45,Other,Atlanta,Returning,P3423,Clothing,242.11,25,181.58,1,181.58,Debit Card,26-11-25,22,0,0,Low
T0005589,C027838,26-35,Other,Dallas,Returning,P7758,Groceries,177.44,35,115.34,1,115.34,Credit Card,01-12-25,14,0,0,Low
T0005590,C000487,56+,Female,Atlanta,New,P7180,Home & Kitchen,809.57,20,647.66,1,647.66,Mobile Wallet,28-11-25,11,0,1,High
T0005591,C032648,26-35,Male,Seattle,VIP,P2589,Groceries,179.71,25,134.78,1,134.78,Mobile Wallet,30-11-25,7,1,0,Low
T0005592,C015516,36-45,Female,Chicago,Loyal,P7423,Home & Kitchen,486.15,50,243.08,1,243.08,Mobile Wallet,30-11-25,2,1,0,Medium
T0005593,C032882,26-35,Other,Dallas,Returning,P5617,Accessories,206.86,15,175.83,1,175.83,Gift Card,24-11-25,21,0,0,Low
T0005594,C017646,36-45,Other,Atlanta,Returning,P7246,Footwear,35.9,15,30.51,1,30.51,Gift Card,01-12-25,21,0,0,Low
T0005595,C026925,26-35,Male,Los Angeles,New,P3959,Clothing,243.71,25,182.78,2,365.56,Gift Card,26-11-25,20,0,0,Medium
T0005596,C024050,36-45,Male,Dallas,Returning,P3945,Beauty,17.95,50,8.98,1,8.98,Gift Card,29-11-25,15,1,0,Low
T0005597,C002193,18-25,Other,San Francisco,VIP,P2023,Toys,86.52,35,56.24,1,56.24,PayPal,25-11-25,10,0,0,Low
T0005598,C002482,26-35,Female,Phoenix,New,P6582,Books,76.33,20,61.06,1,61.06,Gift Card,24-11-25,2,0,0,Low
T0005599,C031672,46-55,Female,San Francisco,Returning,P7877,Sports,372.46,35,242.1,1,242.1,Credit Card,01-12-25,10,0,0,Medium
T0005600,C024156,26-35,Male,Dallas,Loyal,P2827,Books,60.25,10,54.22,2,108.44,Cash,28-11-25,20,0,1,Low
T0005601,C007417,36-45,Other,Houston,Returning,P6807,Sports,378.24,25,283.68,1,283.68,PayPal,30-11-25,18,1,0,Medium
T0005602,C031558,26-35,Other,San Francisco,New,P9224,Accessories,167.9,35,109.14,1,109.14,Credit Card,27-11-25,13,0,0,Low
T0005603,C005248,18-25,Other,Chicago,Loyal,P1575,Groceries,44.72,25,33.54,1,33.54,PayPal,27-11-25,20,0,0,Low
T0005604,C009312,36-45,Female,Houston,Returning,P4622,Electronics,838.5,50,419.25,3,1257.75,Debit Card,27-11-25,10,0,0,High
T0005605,C034499,26-35,Female,Miami,Loyal,P9069,Footwear,109.22,35,70.99,3,212.97,Cash,30-11-25,16,1,0,Medium
T0005606,C018313,18-25,Male,Phoenix,VIP,P7013,Beauty,112.99,35,73.44,1,73.44,PayPal,29-11-25,5,1,0,Low
T0005607,C030471,36-45,Other,Atlanta,Loyal,P3402,Sports,459.8,40,275.88,1,275.88,PayPal,30-11-25,19,1,0,Medium
T0005608,C033879,18-25,Other,New York,New,P4626,Toys,104.3,15,88.66,1,88.66,Debit Card,01-12-25,20,0,0,Low
T0005609,C005128,26-35,Female,San Francisco,Loyal,P1942,Sports,226.36,25,169.77,1,169.77,Debit Card,29-11-25,10,1,0,Low
T0005610,C034299,26-35,Other,Los Angeles,Returning,P4809,Electronics,1788.97,25,1341.73,1,1341.73,Cash,25-11-25,16,0,0,High
T0005611,C005797,18-25,Other,Houston,Returning,P4407,Books,110.03,30,77.02,1,77.02,Gift Card,25-11-25,19,0,0,Low
T0005612,C016072,18-25,Male,Houston,New,P2262,Clothing,92.89,50,46.44,1,46.44,Debit Card,27-11-25,7,0,0,Low
T0005613,C030963,46-55,Male,Houston,Returning,P2543,Books,89.6,35,58.24,1,58.24,Gift Card,24-11-25,16,0,0,Low
T0005614,C005118,26-35,Female,Phoenix,Loyal,P1413,Accessories,315.67,20,252.54,1,252.54,Gift Card,25-11-25,16,0,0,Medium
T0005615,C020480,46-55,Other,Dallas,New,P3384,Clothing,165.95,20,132.76,1,132.76,Gift Card,24-11-25,12,0,0,Low
T0005616,C003459,36-45,Other,Atlanta,VIP,P7274,Books,7.2,30,5.04,1,5.04,Debit Card,30-11-25,0,1,0,Low
T0005617,C022515,56+,Male,New York,Loyal,P5127,Toys,120.42,50,60.21,3,180.63,Gift Card,30-11-25,5,1,0,Low
T0005618,C000707,36-45,Other,Phoenix,New,P4255,Books,28.62,10,25.76,1,25.76,Debit Card,26-11-25,22,0,0,Low
T0005619,C030728,46-55,Female,Dallas,New,P2791,Toys,50.65,40,30.39,1,30.39,Debit Card,29-11-25,1,1,0,Low
T0005620,C029756,46-55,Other,New York,New,P8927,Toys,89.9,30,62.93,1,62.93,Mobile Wallet,24-11-25,0,0,0,Low
T0005621,C033598,18-25,Other,Phoenix,Loyal,P7034,Clothing,202.85,10,182.56,1,182.56,Debit Card,30-11-25,14,1,0,Low
T0005622,C030752,18-25,Female,San Francisco,Loyal,P9732,Groceries,110,35,71.5,1,71.5,Credit Card,01-12-25,0,0,0,Low
T0005623,C021727,36-45,Other,Los Angeles,Loyal,P3357,Home & Kitchen,538.41,30,376.89,1,376.89,Gift Card,25-11-25,23,0,0,Medium
T0005624,C027592,46-55,Male,New York,Returning,P6703,Footwear,76.42,50,38.21,1,38.21,Gift Card,28-11-25,11,0,1,Low
T0005625,C023129,46-55,Male,Dallas,Returning,P3352,Sports,471.41,50,235.7,1,235.7,Gift Card,01-12-25,21,0,0,Medium
T0005626,C019309,18-25,Female,Miami,Loyal,P3944,Home & Kitchen,590.32,40,354.19,2,708.38,PayPal,29-11-25,8,1,0,High
T0005627,C018954,26-35,Other,Miami,VIP,P3627,Electronics,1666.23,25,1249.67,1,1249.67,PayPal,01-12-25,3,0,0,High
T0005628,C010978,56+,Male,Houston,Returning,P2094,Groceries,12.18,20,9.74,2,19.48,PayPal,26-11-25,7,0,0,Low
T0005629,C002316,36-45,Male,Seattle,New,P2860,Home & Kitchen,1073.45,30,751.42,2,1502.84,Cash,30-11-25,10,1,0,High
T0005630,C019928,56+,Female,Seattle,Loyal,P9755,Clothing,165.04,25,123.78,1,123.78,Cash,28-11-25,18,0,1,Low
T0005631,C017069,26-35,Other,New York,Returning,P5404,Electronics,971.19,20,776.95,1,776.95,Cash,24-11-25,6,0,0,High
T0005632,C004026,36-45,Other,Miami,New,P1842,Beauty,208.46,35,135.5,3,406.5,Mobile Wallet,01-12-25,5,0,0,Medium
T0005633,C031010,56+,Female,Chicago,New,P1075,Groceries,163.29,30,114.3,1,114.3,PayPal,29-11-25,1,1,0,Low
T0005634,C011081,56+,Male,Houston,Returning,P3198,Home & Kitchen,283.55,20,226.84,1,226.84,Mobile Wallet,24-11-25,16,0,0,Medium
T0005635,C003383,26-35,Male,Seattle,Returning,P6902,Electronics,1022.08,25,766.56,1,766.56,PayPal,01-12-25,5,0,0,High
T0005636,C019121,36-45,Other,Miami,New,P3415,Beauty,155.34,25,116.5,1,116.5,Debit Card,30-11-25,2,1,0,Low
T0005637,C001790,26-35,Other,Atlanta,Returning,P1515,Books,119.84,25,89.88,1,89.88,PayPal,24-11-25,12,0,0,Low
T0005638,C018797,18-25,Other,Dallas,Loyal,P9092,Electronics,1998.15,20,1598.52,4,6394.08,PayPal,30-11-25,3,1,0,High
T0005639,C031770,46-55,Male,Atlanta,Loyal,P5374,Clothing,33.97,10,30.57,2,61.14,Mobile Wallet,28-11-25,5,0,1,Low
T0005640,C005408,18-25,Male,New York,Returning,P4148,Books,89.67,30,62.77,1,62.77,Debit Card,26-11-25,10,0,0,Low
T0005641,C008312,26-35,Other,Seattle,New,P5679,Clothing,157.39,50,78.69,1,78.69,Mobile Wallet,29-11-25,12,1,0,Low
T0005642,C033135,26-35,Female,San Francisco,Loyal,P8120,Home & Kitchen,46.51,10,41.86,1,41.86,Gift Card,25-11-25,8,0,0,Low
T0005643,C005038,46-55,Male,Dallas,Returning,P5448,Footwear,174.91,25,131.18,1,131.18,Cash,25-11-25,0,0,0,Low
T0005644,C018210,26-35,Female,Phoenix,Returning,P9775,Home & Kitchen,409.69,20,327.75,1,327.75,Cash,30-11-25,5,1,0,Medium
T0005645,C016519,36-45,Male,Dallas,New,P3046,Books,17,30,11.9,1,11.9,Credit Card,28-11-25,14,0,1,Low
T0005646,C008687,36-45,Male,Phoenix,New,P9257,Toys,164.64,40,98.78,1,98.78,Cash,25-11-25,15,0,0,Low
T0005647,C018414,18-25,Female,Los Angeles,Returning,P7651,Home & Kitchen,1131.48,40,678.89,1,678.89,Cash,01-12-25,21,0,0,High
T0005648,C018037,18-25,Other,Atlanta,Returning,P9639,Books,105.59,20,84.47,1,84.47,Cash,29-11-25,12,1,0,Low
T0005649,C016840,46-55,Other,Dallas,Loyal,P5206,Electronics,1467.16,50,733.58,2,1467.16,Cash,25-11-25,23,0,0,High
T0005650,C000931,46-55,Female,Seattle,Returning,P3101,Accessories,111.26,25,83.44,2,166.88,Gift Card,26-11-25,22,0,0,Low
T0005651,C007311,36-45,Male,Dallas,Returning,P6860,Home & Kitchen,159.7,50,79.85,2,159.7,Debit Card,30-11-25,13,1,0,Low
T0005652,C011444,46-55,Male,Miami,Returning,P7512,Electronics,1756.92,35,1142,1,1142,Cash,28-11-25,17,0,1,High
T0005653,C009905,46-55,Female,New York,New,P4527,Clothing,129.75,25,97.31,1,97.31,Debit Card,01-12-25,13,0,0,Low
T0005654,C029272,56+,Other,Atlanta,Loyal,P8290,Groceries,106.77,25,80.08,1,80.08,Mobile Wallet,27-11-25,9,0,0,Low
T0005655,C024234,46-55,Other,Houston,New,P8554,Footwear,278.8,50,139.4,1,139.4,Cash,30-11-25,23,1,0,Low
T0005656,C011495,26-35,Other,Los Angeles,New,P4863,Clothing,188.73,15,160.42,1,160.42,Debit Card,24-11-25,9,0,0,Low
T0005657,C017122,46-55,Male,Atlanta,New,P9827,Clothing,41.48,40,24.89,1,24.89,Debit Card,24-11-25,10,0,0,Low
T0005658,C015480,36-45,Male,Chicago,VIP,P1342,Books,118.39,30,82.87,1,82.87,Debit Card,27-11-25,6,0,0,Low
T0005659,C031780,36-45,Male,Miami,Returning,P6818,Toys,51.74,25,38.8,1,38.8,PayPal,25-11-25,5,0,0,Low
T0005660,C011850,26-35,Male,Chicago,Returning,P3752,Sports,588.45,50,294.23,1,294.23,Mobile Wallet,27-11-25,21,0,0,Medium
T0005661,C034563,26-35,Female,Seattle,New,P6617,Accessories,258.77,25,194.08,3,582.24,Debit Card,25-11-25,18,0,0,High
T0005662,C002169,46-55,Male,New York,Loyal,P1095,Toys,253.27,10,227.94,2,455.88,PayPal,27-11-25,18,0,0,Medium
T0005663,C022469,18-25,Male,Miami,Returning,P7682,Books,19.26,50,9.63,2,19.26,Mobile Wallet,25-11-25,4,0,0,Low
T0005664,C005532,26-35,Male,New York,Loyal,P6700,Footwear,305.62,35,198.65,3,595.95,Cash,01-12-25,4,0,0,High
T0005665,C009508,18-25,Other,Chicago,Loyal,P7476,Accessories,73.41,20,58.73,1,58.73,Credit Card,28-11-25,7,0,1,Low
T0005666,C010103,18-25,Other,Miami,Returning,P9839,Accessories,446.14,15,379.22,4,1516.88,Mobile Wallet,30-11-25,10,1,0,High
T0005667,C032503,36-45,Female,Miami,Loyal,P7210,Books,55.91,25,41.93,1,41.93,Debit Card,01-12-25,7,0,0,Low
T0005668,C027063,46-55,Other,Dallas,Loyal,P6178,Beauty,216.74,40,130.04,1,130.04,PayPal,30-11-25,2,1,0,Low
T0005669,C025112,26-35,Other,Miami,Loyal,P2856,Clothing,97.2,20,77.76,2,155.52,PayPal,01-12-25,17,0,0,Low
T0005670,C015595,46-55,Other,Miami,Returning,P9902,Groceries,143.1,5,135.94,1,135.94,Cash,01-12-25,9,0,0,Low
T0005671,C028848,56+,Male,San Francisco,New,P1315,Beauty,195.77,40,117.46,1,117.46,Cash,25-11-25,17,0,0,Low
T0005672,C010964,56+,Female,Phoenix,Returning,P3060,Books,62.48,20,49.98,2,99.96,Cash,27-11-25,22,0,0,Low
T0005673,C013819,46-55,Male,Phoenix,Loyal,P5743,Beauty,217.57,20,174.06,1,174.06,PayPal,27-11-25,15,0,0,Low
T0005674,C022615,26-35,Male,Atlanta,Loyal,P8232,Groceries,138.17,20,110.54,1,110.54,Gift Card,01-12-25,22,0,0,Low
T0005675,C003561,26-35,Male,Miami,New,P3771,Books,41.17,25,30.88,2,61.76,Gift Card,26-11-25,1,0,0,Low
T0005676,C017328,26-35,Female,Seattle,Returning,P4593,Books,111.9,35,72.74,1,72.74,Credit Card,01-12-25,12,0,0,Low
T0005677,C007602,56+,Other,Chicago,Returning,P3706,Accessories,176.56,40,105.94,1,105.94,Cash,27-11-25,19,0,0,Low
T0005678,C003443,18-25,Female,Seattle,New,P4588,Beauty,185.44,20,148.35,1,148.35,Cash,29-11-25,1,1,0,Low
